window_start_idx,window_end_idx,window_start_time,window_end_time,window_mid_time,h_q-10,r2_q-10,h_q-9,r2_q-9,h_q-8,r2_q-8,h_q-7,r2_q-7,h_q-6,r2_q-6,h_q-5,r2_q-5,h_q-4,r2_q-4,h_q-3,r2_q-3,h_q-2,r2_q-2,h_q-1,r2_q-1,h_q0,r2_q0,h_q1,r2_q1,h_q2,r2_q2,h_q3,r2_q3,h_q4,r2_q4,h_q5,r2_q5,h_q6,r2_q6,h_q7,r2_q7,h_q8,r2_q8,h_q9,r2_q9,h_q10,r2_q10
22265,25914,1960-12-21 00:00:00+00:00,1970-12-18 00:00:00+00:00,1965-12-20 00:00:00+00:00,0.6415832655589404,0.8621855261410374,0.6398298773119595,0.8634233526722125,0.6383184992992774,0.8652061479591806,0.6372804225237141,0.8677186759635791,0.6371165835920362,0.8711970326825481,0.6385441290526183,0.875929294949878,0.6428871801259785,0.8822300732492748,0.6526206258477638,0.8903081312640584,0.6720974979164991,0.8997696832781944,0.7069441010429975,0.9085859204546229,0.7569580181086014,0.9136348828585784,0.8058206138781373,0.9150339016632029,0.8355402428634157,0.9150291747102155,0.8453556412605686,0.9139792980447783,0.8429174882869805,0.9118247826378314,0.8347639075221698,0.9088638508225212,0.8246800392034589,0.9054847878823651,0.8144997194724316,0.9019970450173963,0.8049889399982812,0.8985982548786187,0.7963982886164244,0.8953947638128507,0.7887500435598361,0.8924325640271049
22630,26279,1961-12-21 00:00:00+00:00,1971-12-18 00:00:00+00:00,1966-12-20 00:00:00+00:00,0.729746208634123,0.9554776830550127,0.7220635811344118,0.9547910866870984,0.7138456816902107,0.9542967241779222,0.7053254714085323,0.9542008804345607,0.6969341211519514,0.9548422084344725,0.6894017287361882,0.9567398099786091,0.6839340403044574,0.9605863565158241,0.6825507737176917,0.9669958042259243,0.688642136902794,0.9755707582055145,0.7074478610856443,0.9832213225282277,0.7448509803301848,0.9845279980447884,0.7985889292982883,0.9771254446088843,0.8481551441071687,0.9664079260316017,0.8783461938728456,0.958869789081914,0.892300127157977,0.9550488955905521,0.896923890408877,0.9533408042822964,0.8967099375653693,0.9525954444645044,0.8940698358991251,0.9522503255231405,0.8902715713987458,0.952063790795238,0.8859936724232362,0.951938572902523,0.8816045670735453,0.95183728088409
22995,26644,1962-12-21 00:00:00+00:00,1972-12-17 00:00:00+00:00,1967-12-20 00:00:00+00:00,0.6354362403419557,0.8994830272199587,0.6296260376125549,0.8970629070183445,0.6233172213440084,0.8946009367828339,0.6166723570340219,0.8923338703979912,0.6100219238738795,0.8906847640090311,0.6039357336057426,0.8903458075330767,0.5992847665858713,0.89237446915439,0.5972470018829116,0.8982878766800361,0.5991664295181484,0.9100364398452457,0.6061154148832517,0.929227079231197,0.6178795998306051,0.9539038404833737,0.6312431937748129,0.9746934739795873,0.6405786612815277,0.9829878025456513,0.643009422684133,0.9816427744861627,0.6398539581342139,0.9770308214166321,0.6335411416602506,0.9722890965888746,0.6258557121475811,0.9682237788881671,0.6178164079618829,0.964866550008701,0.609947625618897,0.9620916909104904,0.6025011785199773,0.9597765059545865,0.5955844986926118,0.9578264939136043
23360,27009,1963-12-21 00:00:00+00:00,1973-12-17 00:00:00+00:00,1968-12-19 00:00:00+00:00,1.2397894223831947,0.9299192539164406,1.2292909724616785,0.9302217570850136,1.2159852287696447,0.930741270853993,1.1985555521298337,0.9316404296407225,1.1748199132492012,0.9332327701212623,1.141101749148835,0.9361591227678234,1.0914654224692628,0.9417934101669208,1.0185619564697899,0.9527363099623675,0.9232004652332445,0.9694281117099127,0.8313373248619648,0.9795787744186849,0.7667885341702959,0.9789197990752714,0.720522402722857,0.9753922766269784,0.6805532069513522,0.9694799653228262,0.6441687343836769,0.9606007839362868,0.6122264268025981,0.9500021848615762,0.5851969497010451,0.9392760342836303,0.5627000063399553,0.9293078157933524,0.5440075393445916,0.9203689612923068,0.5283922019304303,0.9124449007969102,0.5152467761020979,0.9054309419926878,0.5040932264047616,0.8992104535235719
23725,27374,1964-12-20 00:00:00+00:00,1974-12-17 00:00:00+00:00,1969-12-19 00:00:00+00:00,1.315749168928502,0.8834037727110852,1.3053110449566185,0.8835997698513068,1.292662794855913,0.8841258134161033,1.2769312148305192,0.8852196849033547,1.2566758978563222,0.8873172084592041,1.2294017637891272,0.8912612756794003,1.190657138365382,0.8987605121364886,1.132829633713787,0.9131537656597483,1.0465293962040318,0.9381336549937919,0.9354738823733701,0.9652113192825535,0.8345659836998409,0.9763439069172264,0.7678116715988285,0.9762938739687624,0.7247238855111761,0.973596581057568,0.6921349800417914,0.9705746923625888,0.6642105280727356,0.9672279684139281,0.6395762347544871,0.9629890925921002,0.618320300217491,0.9576437719306756,0.6004508770620178,0.9515409603218288,0.5856122886882209,0.9452067459098766,0.5732857263008471,0.939038252805148,0.5629676554290902,0.933249360996108
24090,27739,1965-12-20 00:00:00+00:00,1975-12-17 00:00:00+00:00,1970-12-19 00:00:00+00:00,1.214694302773244,0.7910783392545088,1.2055755052997925,0.790671786768274,1.1949018093901358,0.7904978756530896,1.182244802695605,0.7907628660857556,1.1669578526773556,0.7918481656031953,1.1479603694900478,0.7944748704289897,1.123198272681467,0.8000248242583882,1.088212481453514,0.8110618401375053,1.0328089772648585,0.8314593048868916,0.9412904401114324,0.8627547540220606,0.8264260892779874,0.8912826866670728,0.7360308149325001,0.8995136555814549,0.6771355692772884,0.895143373672084,0.6354610915558843,0.8858444675542338,0.6032513706516537,0.8742429076802807,0.577713659367772,0.8616464947527249,0.557491383384749,0.8489772706830887,0.5414978653545625,0.8368450037703082,0.5287738466815939,0.825573668182459,0.5185295222055348,0.8152831502587083,0.510155278817702,0.8059738349518415
24455,28104,1966-12-20 00:00:00+00:00,1976-12-16 00:00:00+00:00,1971-12-19 00:00:00+00:00,0.9141137590226236,0.9527767937833954,0.9092405723937312,0.9510841985010837,0.9042072254530138,0.9491076070930133,0.8992204892991921,0.9467933468845173,0.8946824795204442,0.944088186034644,0.8913633901537297,0.9409576148424872,0.8907572738859519,0.9374456209599599,0.8957533901909365,0.9338597264223454,0.9106087863019293,0.9310990829856823,0.9286213582107502,0.9316004374198747,0.9048781678534225,0.9441056043619209,0.8412207169411656,0.9581341273876383,0.7829739337526191,0.9628523132340674,0.7383857437949619,0.9616325887768736,0.7041283085971436,0.9578899062454447,0.6774249816482395,0.9534989768638151,0.6563687736581079,0.9493002723728741,0.6395569212784952,0.9456001167894909,0.6259443749906712,0.9424646950713601,0.6147605204035999,0.9398626443680972,0.6054409757878743,0.9377285034988807
24820,28469,1967-12-20 00:00:00+00:00,1977-12-16 00:00:00+00:00,1972-12-18 00:00:00+00:00,0.7485041469211305,0.9294494035101635,0.7424838869794934,0.9273293187472104,0.7361371952628192,0.9248706929422427,0.729619897852606,0.9219964064747066,0.7232603599350701,0.9185990794479993,0.7177301281143496,0.9145066568894806,0.7144289464346362,0.909388479356767,0.7163792205484212,0.902551542392137,0.7296453239269223,0.8929581567101321,0.7579332833453739,0.8828204960724162,0.7675962278384352,0.884505038182638,0.7241370693588256,0.8924566454334953,0.6707093990688008,0.8916069919268167,0.630227976797358,0.8849729307973536,0.6010787934286143,0.8770323288530697,0.5796620533335555,0.8696344907503557,0.5635350147496683,0.8632584672760136,0.5510948194329501,0.857872224986177,0.541267344236859,0.8533081030761082,0.5333249647173925,0.8493973322995432,0.5267705256158758,0.8460043879006102
25185,28834,1968-12-19 00:00:00+00:00,1978-12-16 00:00:00+00:00,1973-12-18 00:00:00+00:00,0.7248676090879123,0.9909061272481122,0.7226267214656568,0.9910090421032978,0.7203889264356009,0.9910400277814866,0.7182017353329694,0.990944709778721,0.7161462476098455,0.9906433942010539,0.7143902516283333,0.9900256002667827,0.7133750818175895,0.9889427012202634,0.7145329029428441,0.9871809099293974,0.7230641794272639,0.9843716633087817,0.7558463497377726,0.979743014567558,0.8290899416482573,0.9724098591494515,0.8687816179825048,0.9669554283935189,0.8396696146832916,0.9620423173670546,0.7919911079439538,0.9515942691049774,0.7479596405889478,0.9367191485436771,0.7114404892789611,0.9207023565718385,0.6819121923084934,0.9055911766276152,0.6580800506313722,0.8921336675758093,0.6387004319311955,0.8804204451548319,0.6227583026304017,0.8702952035300793,0.6094736940785982,0.8615377308577858
25550,29199,1969-12-19 00:00:00+00:00,1979-12-16 00:00:00+00:00,1974-12-18 00:00:00+00:00,0.779705738138904,0.9771341796824344,0.7725472998854748,0.9780214833751011,0.7646695359914244,0.9791437194097052,0.7560319850472434,0.9805112564096862,0.7466750531720375,0.982091066913077,0.7368612944442441,0.9837727877179531,0.7274211174378123,0.9853322326304049,0.7206945194294333,0.9864202848161472,0.7235428107595308,0.9866089095984876,0.7563422880367642,0.9845622267864058,0.8467126456844016,0.9709349419345026,0.9184831144931362,0.9539192487879885,0.9180652273029787,0.9514350760267355,0.8971145801370424,0.9533339766165143,0.8779026822819447,0.9557528674772596,0.8630373266401496,0.9580451204738117,0.8515868909594614,0.9600704898849988,0.8425387935768673,0.9617917909050682,0.8351897112868499,0.9632153695507986,0.8290779343461536,0.9643706434756527,0.8238961902647198,0.9652962410516843
25915,29564,1970-12-19 00:00:00+00:00,1980-12-15 00:00:00+00:00,1975-12-18 00:00:00+00:00,0.6942458722758947,0.9917460275118236,0.6895940744527292,0.9920849120614954,0.6845993733485594,0.9924163918874581,0.6792976621039517,0.9927012110553505,0.6737760180103196,0.9928589121855191,0.6682324418496098,0.992723160163038,0.6631282115357903,0.9919379374212763,0.6596103963036628,0.9896928007044377,0.6608566393219053,0.9839755039907819,0.67651394153531,0.9694589883433189,0.7284357099619089,0.937117461528991,0.8083098420729181,0.9045714943634179,0.8537946929014844,0.9004220656765729,0.863472644141611,0.9047885344640765,0.8598148228399987,0.9069811768278648,0.8528647653503538,0.907221639981478,0.8455694943296979,0.906548554562349,0.8386865194280506,0.9055049357940606,0.8323753021518363,0.904334045224914,0.8266355507920886,0.9031454246240123,0.8214264049368502,0.9019901906884569
26280,29929,1971-12-19 00:00:00+00:00,1981-12-15 00:00:00+00:00,1976-12-17 00:00:00+00:00,0.6992623383680157,0.9827988890652207,0.6954743553623282,0.9838610337608877,0.69159053253702,0.9850412559150745,0.6876796178846022,0.9863262545817573,0.6838309810784018,0.9876756080346694,0.6801756174058241,0.9889994239646549,0.6769799282717713,0.9901174957931168,0.6750110354601111,0.9906663526871144,0.6769026010818452,0.989809517364068,0.6919059545702262,0.9852390951679364,0.7457693361453445,0.9718682232517962,0.8530625426967663,0.9517591349160486,0.9340625570267342,0.9384325577605727,0.9503055343242869,0.9298591918853456,0.9391605162674944,0.9235246543644926,0.9236426733437719,0.9190782231176484,0.9098275092426759,0.9158449025618765,0.8984713208044154,0.913371790580044,0.8892084669971996,0.9114115841100902,0.8815693823534589,0.9098193489256228,0.875172807847591,0.9085009708267993
26645,30294,1972-12-18 00:00:00+00:00,1982-12-15 00:00:00+00:00,1977-12-17 00:00:00+00:00,0.6676390979135063,0.9776854885612651,0.6591249386026848,0.9768018027736355,0.6499623815175292,0.9758704171221878,0.6402534002218369,0.9749274649840896,0.63017080292876,0.9740340332359031,0.6199746447009301,0.9732853848998,0.6100361941077194,0.9728189243142497,0.6008735311520402,0.9728057606343974,0.5931810248253484,0.9733764979798256,0.5877718257234159,0.9743888651679955,0.5852785738039441,0.9750538265661802,0.5856059627746191,0.9739568267778766,0.5876890131994004,0.9701214453803213,0.5901072632816559,0.9639979302296954,0.5918898849257941,0.9568723249501452,0.5926881746493275,0.9498072434831247,0.5925363860674434,0.9433309871948263,0.5916184806262746,0.937598228346591,0.5901420469739691,0.9325839450526012,0.5882873590976967,0.9281979761603659,0.5861945243626,0.9243383504044885
27010,30659,1973-12-18 00:00:00+00:00,1983-12-15 00:00:00+00:00,1978-12-17 00:00:00+00:00,0.7373952991917607,0.985152951908974,0.7322057810237222,0.9854121233254712,0.726617555643015,0.985787143550566,0.7206271699012503,0.9862655883837634,0.714259912113118,0.9868071483301397,0.7075869117250911,0.9873331334780614,0.7007400480940315,0.9877193957519069,0.6939133845140264,0.9877950844943518,0.6873370075362524,0.9873437902593765,0.6812140484678122,0.9860998433595747,0.6756288161596162,0.9837523501618692,0.6704720143452053,0.98001634606112,0.6654707794781853,0.9748130177994996,0.6603544747064092,0.9684290668686601,0.6550184292533536,0.9614431404936863,0.6495352930172925,0.9544630650820374,0.6440560883587503,0.9479186805241797,0.6387220833120473,0.9420186804131038,0.6336302723255339,0.9368078787706225,0.6288336478828609,0.932241264473516,0.6243528749824403,0.9282378679441756
27375,31024,1974-12-18 00:00:00+00:00,1984-12-14 00:00:00+00:00,1979-12-17 00:00:00+00:00,0.6271019552579316,0.9868773987191066,0.6236005996665017,0.9871415457963126,0.6201162944571866,0.9875288990498037,0.6167792764317147,0.988056006231563,0.6137877892908523,0.988725010765256,0.6114383380080655,0.9894999355272205,0.6101799254992644,0.9902600787824075,0.6107367745659507,0.9907186579104729,0.6143931308511232,0.9902723087549336,0.6234423676870658,0.987633777518679,0.6408719742539033,0.9801805574147611,0.6665793076361446,0.9649941529193615,0.6927503103579179,0.9438839349902485,0.7105036874343414,0.9227124926236596,0.7183071163486419,0.904507027276157,0.7191040495725481,0.8892658709574961,0.7159906668066308,0.8763124426286992,0.7110177799466662,0.8651094690414398,0.7053434514857698,0.8553014179453131,0.6995711853349269,0.8466441839884572,0.6939960411359344,0.838957732631364
27740,31389,1975-12-18 00:00:00+00:00,1985-12-14 00:00:00+00:00,1980-12-16 00:00:00+00:00,0.6751462850970988,0.9730460710396375,0.6719998262963428,0.9724962215518603,0.6689045175055583,0.9717625076122604,0.6660639804953772,0.970768830738242,0.6638233767634629,0.9694222774673724,0.6627434207162829,0.9676343710292585,0.6636784151403883,0.9653561567655591,0.6677835925265896,0.962593076470871,0.6762416380518083,0.9593761926104192,0.6893556144945593,0.9558030022583495,0.7051561239590827,0.9522500070070766,0.7193934150253518,0.9492502208843575,0.7282973753939253,0.9467637863939947,0.7309779043471621,0.9441400371835275,0.728854512680127,0.9409163300889745,0.7239304299320292,0.9371358493761726,0.7177818797190618,0.9330946362894146,0.7113655279954083,0.9290810085645522,0.7051699754132986,0.9252839436079741,0.6994047533403518,0.9217990244854664,0.6941333177359444,0.9186592125925377
28105,31754,1976-12-17 00:00:00+00:00,1986-12-14 00:00:00+00:00,1981-12-16 00:00:00+00:00,0.6513343548917907,0.9774737030378445,0.6479229857182575,0.9778558359156931,0.6442147485154017,0.9782974497058552,0.6402589207856928,0.9787449566404263,0.636194976038199,0.9791122926946955,0.6323273620520078,0.9793017807306477,0.6292520205399087,0.9792608487553783,0.6280781981965172,0.9790640987263095,0.6308176936228872,0.9789671802831093,0.6408766078727968,0.979232981865276,0.6625026540876761,0.9790910381900321,0.6958217753721827,0.9754706059535455,0.7308034185639414,0.9668865981136968,0.7560667835145808,0.9567484820642681,0.7694735700945305,0.9478425805459636,0.7742511058187003,0.9405830915298624,0.7738832378866418,0.9346419169883675,0.7707690553626629,0.929689190929233,0.7663483444528306,0.9254909843800899,0.7614324890561781,0.9218834139809275,0.7564588834046172,0.9187474064392709
28470,32119,1977-12-17 00:00:00+00:00,1987-12-14 00:00:00+00:00,1982-12-16 00:00:00+00:00,0.5713345115402043,0.9984598211763182,0.5677988411444227,0.9987731021421393,0.564323499139299,0.9989217831401498,0.5611310387850861,0.9987568535332709,0.5585766160608234,0.9980386155372135,0.5571866717499804,0.9963736754128012,0.5576460282228151,0.9931101001119261,0.5606056109625416,0.987248826129286,0.5661146138546681,0.9776468124575559,0.5727839589268269,0.9638657606702041,0.577755733425058,0.9470297548162847,0.5783756942696615,0.9291158238322419,0.5738453773959772,0.9113828484455665,0.5650663505687056,0.8940488000692374,0.5536094244429531,0.8769654351845245,0.5409718405101739,0.8601431455700971,0.5282632796835309,0.8438243044825128,0.5161603383743554,0.8283236420830691,0.5049942637856225,0.8138813231795426,0.4948723022254352,0.8006139731312747,0.48577807772915305,0.7885331711000699
28835,32484,1978-12-17 00:00:00+00:00,1988-12-13 00:00:00+00:00,1983-12-16 00:00:00+00:00,0.6192116910589018,0.9786118831460583,0.6131541944246652,0.9785264826434319,0.6065840497594447,0.9785034443820675,0.5995097910355051,0.9785713940814782,0.5920120236400102,0.9787586818640079,0.584332160071172,0.9790862138432209,0.5770588943812871,0.9795710748357627,0.5715091953122523,0.9802831255623535,0.570468306486316,0.98150560908024,0.5793638970957106,0.98369480052507,0.6062119448381386,0.9854031463881301,0.6526764083897788,0.9803294829245729,0.7012221867833528,0.9684181629037545,0.7345519066934579,0.9585379270883331,0.7521974178063899,0.9532004280231514,0.7596000574164338,0.9506510418730735,0.7611531257562038,0.9493020935813234,0.7595470858628216,0.9483605955074217,0.7563275577113431,0.9475142179836243,0.7523651305275346,0.946665157723118,0.7481437248422013,0.9457966223601975
29200,32849,1979-12-17 00:00:00+00:00,1989-12-13 00:00:00+00:00,1984-12-15 00:00:00+00:00,0.5511451124442363,0.9801337584984847,0.5495759373174517,0.982295526637423,0.5485910409435337,0.9846354147508923,0.5485209837329489,0.9871376117786913,0.5498763059882964,0.9897493720003194,0.5534715393613782,0.9922936313425075,0.5606250774399713,0.9941973080491701,0.5733474276346161,0.99382969473608,0.5938754198784676,0.9876466166009287,0.6217953781982624,0.9716145226516587,0.649702147666826,0.9474611063086495,0.6675761208881759,0.9229404918492919,0.6728197276424279,0.9024578261879423,0.6690076833810548,0.885854599922224,0.660357542418309,0.8720833167633419,0.6497771749962211,0.8604860041092871,0.6389147190672716,0.8507016745538692,0.6285789830491002,0.8424666063948294,0.6190960643564248,0.8355370755004081,0.6105427885198248,0.8296830542198271,0.602880893573585,0.8246994691190935
29565,33214,1980-12-16 00:00:00+00:00,1990-12-13 00:00:00+00:00,1985-12-15 00:00:00+00:00,0.64558168401382,0.9896767930844759,0.6392976924300148,0.9898260212976777,0.6328963336863332,0.9899608799194245,0.6265351768071624,0.9900794762542031,0.6204302718214293,0.990185286020368,0.6148976118257675,0.9902851686887685,0.6104476513200339,0.9903752437187312,0.6079765818868926,0.9903891920683506,0.6090959354314934,0.990042109304485,0.6164768528096954,0.9884483588459314,0.633261669145647,0.9836191853560562,0.6593412696561347,0.9733872507703943,0.6870929919444494,0.9590166403991293,0.7073026410659633,0.9446607028951519,0.7175652623988947,0.9324250259958335,0.7203466957840435,0.9222439781668552,0.7187183777832755,0.9136373335131012,0.714858079919996,0.9062615752607039,0.7100464542758341,0.8998937156476915,0.7049706205828635,0.8943687060619281,0.6999763845767885,0.8895518165801121
29930,33579,1981-12-16 00:00:00+00:00,1991-12-13 00:00:00+00:00,1986-12-15 00:00:00+00:00,0.5860483096504021,0.9570304649824303,0.5811048499803112,0.9602186966907374,0.5765792879955992,0.9639308192195541,0.5729379926346714,0.9682549860071037,0.570809736814392,0.9732683624837104,0.5709989017492153,0.9789671884888419,0.574451784026301,0.9851019366331777,0.5820501144171788,0.9909211942601234,0.5940265912127362,0.9950905760219948,0.6091170387152919,0.9963897397308622,0.6245448084158387,0.9949680701805808,0.6376344082459988,0.9922409595226288,0.6472158378884509,0.9892799853186163,0.6533100331475046,0.986149238871889,0.6563758278485661,0.9826089488060824,0.6570499221949848,0.9787196431965732,0.6560394779734626,0.9747770665358917,0.6539725982003949,0.9710535966762343,0.651313223019083,0.9676928515910286,0.648365987986263,0.9647304455174944,0.6453183748985426,0.9621435062384006
30295,33944,1982-12-16 00:00:00+00:00,1992-12-12 00:00:00+00:00,1987-12-15 00:00:00+00:00,0.5769765772730082,0.9670312498982191,0.5684408151896413,0.9683132790326697,0.5594448109110555,0.9698202226200873,0.5502028098144942,0.9715657566969402,0.5409954158144702,0.9735443570075659,0.5321421312692342,0.9757211582804628,0.5239618051122594,0.9780294057209051,0.5167156959533041,0.9803804079902717,0.510520075659664,0.9826726644040233,0.5052418275464033,0.9847677486063865,0.5004491681266612,0.9864003189210245,0.4955078166706303,0.9870081332218417,0.4898226677422956,0.985579889184746,0.483095814597696,0.980890570722824,0.4754478959585696,0.9723434483221616,0.4673305432552514,0.9606152312934906,0.4592839783707641,0.9472332649437931,0.45171566197963847,0.9336721635505999,0.4448279643377017,0.9208773795332198,0.4386627248356871,0.9092768450368887,0.433174299050626,0.8989661935211567
30660,34309,1983-12-16 00:00:00+00:00,1993-12-12 00:00:00+00:00,1988-12-14 00:00:00+00:00,0.6064067150774883,0.9718134441833776,0.5995735332848549,0.9730545495840497,0.592548722791513,0.9747269834162339,0.5856923062633126,0.9769675424766984,0.5794977983092016,0.9798752629671351,0.5745114483615515,0.9834060109592833,0.5711656065629459,0.9872567288235187,0.56955347079172,0.9908678095777828,0.5692413681006572,0.9936512675566445,0.5692824999413147,0.9952965780295359,0.5685089999321825,0.9958163207267847,0.5659173462522762,0.9952961834642744,0.5609115694212042,0.9936827386983218,0.5534026374700934,0.9908170277467141,0.5438276721274491,0.986619120017606,0.5330186290505045,0.9812315392766444,0.5218991853254876,0.975014760768928,0.5111930731755225,0.9684205605921984,0.5013150060218884,0.9618501287962659,0.4924216092929826,0.9555803802049858,0.4845121225772927,0.9497626138063003
31025,34674,1984-12-15 00:00:00+00:00,1994-12-12 00:00:00+00:00,1989-12-14 00:00:00+00:00,0.6293558291745573,0.9915665164678784,0.622401649855187,0.9929209794651307,0.6147648828244954,0.9943319030341825,0.6065965368077114,0.9956875835660596,0.5982005035004728,0.9968529552599663,0.5899963253275491,0.9977157829058665,0.5823812196667647,0.9982307693295188,0.5755495761255397,0.9984145660135031,0.569388374713518,0.9982884828097066,0.563500075390682,0.9978242458617024,0.5573044310973657,0.9969410762867084,0.55016746462421,0.9955497840868403,0.5415570669149954,0.9936009110345762,0.5312251356794938,0.9910965670509466,0.5193485154045042,0.988071677988157,0.5065110013321837,0.9845880623006853,0.49348964797004874,0.980752835566129,0.48097905123734425,0.9767215345497486,0.4694288316419428,0.9726653613390381,0.4590359069802204,0.9687300257167651,0.449818618919118,0.9650146360074939
31390,35039,1985-12-15 00:00:00+00:00,1995-12-12 00:00:00+00:00,1990-12-14 00:00:00+00:00,0.6686493685675113,0.9976322097424922,0.6627601693464251,0.9982620679514314,0.6564462782110727,0.9988848927650069,0.6499389680698557,0.9993879528796893,0.6436211088469579,0.9995776834952688,0.6379614258873939,0.9991676861423837,0.6333127857768908,0.9978260576899175,0.6296361645394104,0.9953591568608295,0.6263838420810766,0.9919975409353075,0.6227537877613909,0.9884628617739795,0.6181489669506003,0.9855777829678098,0.6124218417755561,0.9837650666980912,0.6057830935009257,0.9828446088902015,0.5985772264711264,0.9821318066759629,0.5911110173916736,0.9807888733404794,0.5836036810816146,0.9783139785482358,0.5762222347709297,0.9747689171324799,0.569113029906293,0.9705733340877095,0.5623962476735137,0.9661814565861907,0.5561505420215941,0.9619153650180273,0.5504099659363133,0.957949921089101
31755,35404,1986-12-15 00:00:00+00:00,1996-12-11 00:00:00+00:00,1991-12-14 00:00:00+00:00,0.6879713000011664,0.9926284804050627,0.6778742951849727,0.9933332272044141,0.6664226965522451,0.9940592185625413,0.6536045779698463,0.9947900446548842,0.6395393542076337,0.9955116950265883,0.624504665943234,0.9962201279073412,0.6089127299220787,0.9969231808626068,0.5932337251468671,0.9976265207879459,0.5779068613189713,0.9982976233324254,0.5632863614096852,0.9987998941189995,0.5496292154740002,0.9987833699045419,0.5370955049968766,0.997571099748938,0.5257365094729828,0.99422441467501,0.5154856208722672,0.9879884581840653,0.5061936345367365,0.9788774929987725,0.4977034432275938,0.9677534786765537,0.4899029635298062,0.9557995416635386,0.4827273929197166,0.9439820612671582,0.4761370861861924,0.9328686509310227,0.47009926137136054,0.9226987363809189,0.46458018945098384,0.9135141219099461
32120,35769,1987-12-15 00:00:00+00:00,1997-12-11 00:00:00+00:00,1992-12-13 00:00:00+00:00,0.6737755588421183,0.9957492290723297,0.6652231966573078,0.9958008442748474,0.6554099339371363,0.9958463224237473,0.6442644546684014,0.9958701163662238,0.6318195535457121,0.9958500857131057,0.6182593347669083,0.9957613007818016,0.6039370687908087,0.9955840301510084,0.5893379284063501,0.9953132985625586,0.5749896214825457,0.9949657654627929,0.5613589695666533,0.994579762192412,0.5487792915537124,0.9942045481756849,0.5374298617348902,0.9938810536754193,0.5273588089136172,0.9936271170174262,0.5185243578833838,0.9934380449080242,0.5108327266256881,0.9932984615729962,0.504164723269974,0.9931938977436674,0.49839273949362367,0.9931157827586471,0.4933916527016841,0.9930608354282673,0.4890456674932032,0.9930283934711662,0.485252021749227,0.9930181277579736,0.48192226775483077,0.9930288864678181
32485,36134,1988-12-14 00:00:00+00:00,1998-12-11 00:00:00+00:00,1993-12-13 00:00:00+00:00,0.7185979301120511,0.9750549501826252,0.7101060427453526,0.976053710370456,0.7005307081101843,0.9772615887102469,0.6898613480829141,0.9787150644731807,0.6782035857033792,0.9804499026322282,0.6658152121782082,0.9824883380772952,0.653101379919667,0.9848111613594775,0.6405568694663129,0.9873213803205788,0.6286858836776944,0.9898314588269239,0.6179450225292134,0.9921039507931135,0.6087106606489165,0.9939230035190849,0.6012281535723808,0.9951430886187661,0.5955320106107176,0.9957001741137873,0.5914038255016427,0.9956032299311669,0.588438620825886,0.9949136497117915,0.5861894412002231,0.9937227872060614,0.5842916454730332,0.9921439145183164,0.5825112712324846,0.9903088608264572,0.5807312276171375,0.9883512001022093,0.5789128275333267,0.9863831716212965,0.5770592853784419,0.9844828238203642
32850,36499,1989-12-14 00:00:00+00:00,1999-12-11 00:00:00+00:00,1994-12-13 00:00:00+00:00,0.6684294996956615,0.9848178019781694,0.6608895068186273,0.9860667606878344,0.6524631618335163,0.987405295930799,0.6432599573819916,0.9888117394579888,0.6335599843416109,0.9902690644811394,0.6238181532370523,0.9917770944874242,0.6145686887262615,0.9933445192103383,0.6062413511210673,0.9949474931653478,0.5989917108473533,0.9964898628979494,0.5926586437197157,0.9978282129760719,0.5868836226478712,0.9988620357589583,0.5813267899459941,0.9995806459478661,0.5758306026463956,0.9999600817958806,0.5704125893735817,0.9998063158333267,0.565142511654258,0.9988020172790746,0.5600570990873088,0.9967802238087685,0.5551641572022489,0.9938935093381073,0.5504728798956706,0.9904993721159766,0.5460018957960182,0.9869540564510833,0.5417708624727398,0.9835044778479525,0.5377924286830527,0.9802827530233563
33215,36864,1990-12-14 00:00:00+00:00,2000-12-10 00:00:00+00:00,1995-12-13 00:00:00+00:00,0.641392473366169,0.9712029588707066,0.636445703485069,0.9724806491795236,0.6313278018724514,0.9743709485844536,0.6260656014230267,0.97700286471423,0.6206654744794426,0.980406875456462,0.6151113619037277,0.9843572692367131,0.6093932190491027,0.9881549753173502,0.6035817886069406,0.9905826258118251,0.597900860514832,0.9905274925453724,0.5926484105068933,0.988104311475491,0.587946434452176,0.9846651169680624,0.5836147921179348,0.9813799148525832,0.5793296259893328,0.9784042912800645,0.5748606179164352,0.9752676486361818,0.5701814186084502,0.9715348209647425,0.5654242167307542,0.9671208793687727,0.5607676692500394,0.962235967182671,0.556354392296,0.9571897157671535,0.552265479461783,0.9522464500292427,0.5485298052548473,0.9475758755175567,0.5451426281109214,0.9432620706056343
